Timestamp,CH1_Vpp,CH1_Vavg,CH1_Vrms
2025-07-14T17:14:42.499286,63.0000,128.2730,21.4615
2025-07-14T17:14:42.999321,64.0000,128.3220,21.5422
2025-07-14T17:14:43.499306,71.0000,128.6570,21.4655
2025-07-14T17:14:43.999303,65.0000,128.5640,21.4291
2025-07-14T17:14:44.499550,63.0000,128.5760,21.3904
2025-07-14T17:14:44.999547,76.0000,128.3890,21.3762
2025-07-14T17:14:45.499279,79.0000,128.6850,21.4347
2025-07-14T17:14:45.999537,83.0000,128.7030,21.5201
2025-07-14T17:14:46.499536,64.0000,128.2070,21.6139
2025-07-14T17:14:46.999401,63.0000,128.4990,21.6406
2025-07-14T17:14:47.499536,65.0000,128.7990,21.5043
2025-07-14T17:14:47.999602,64.0000,128.3180,21.5832
2025-07-14T17:14:48.499563,64.0000,128.4930,21.5357
2025-07-14T17:14:48.999552,64.0000,128.6670,21.5797
2025-07-14T17:14:49.499256,75.0000,128.7200,21.5235
2025-07-14T17:14:49.999546,78.0000,128.7650,21.5745
2025-07-14T17:14:50.499264,74.0000,128.8730,21.6053
2025-07-14T17:14:50.999323,64.0000,128.6230,21.5526
2025-07-14T17:14:51.499509,64.0000,128.2600,21.6185
2025-07-14T17:14:51.999544,64.0000,128.4460,21.5446
2025-07-14T17:14:52.499267,67.0000,128.7480,21.5228
2025-07-14T17:14:52.999263,64.0000,128.7620,21.5509
2025-07-14T17:14:53.499299,64.0000,128.4170,21.5145
